날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20230723,4,NC,80,41,38,1,0.519,7.5,5승0무5패,4승,17-0-18,24-1-20
20230723,5,롯데,80,39,41,0,0.488,10,3승0무7패,2패,22-0-19,17-0-22
20230723,6,KT,83,39,42,2,0.481,10.5,5승0무5패,1승,20-1-20,19-1-22
20230723,7,KIA,77,36,40,1,0.474,11,7승0무3패,2패,17-1-20,19-0-20
20230723,8,키움,89,40,47,2,0.460,12.5,2승0무8패,2승,21-1-22,19-1-25
20230723,9,한화,80,34,42,4,0.447,13,5승0무5패,2패,19-1-25,15-3-17
20230723,10,삼성,83,32,51,0,0.386,18.5,4승0무6패,1패,15-0-26,17-0-25
20230725,1,LG,83,49,32,2,0.605,0,4승0무6패,4패,27-1-18,22-1-14
20230725,2,SSG,81,47,33,1,0.588,1.5,4승0무6패,1패,21-1-19,26-0-14
20230725,3,두산,81,44,36,1,0.550,4.5,10승0무0패,11승,21-1-14,23-0-22
20230725,4,NC,81,42,38,1,0.525,6.5,6승0무4패,5승,18-0-18,24-1-20
20230725,5,KT,84,40,42,2,0.488,9.5,6승0무4패,2승,21-1-20,19-1-22
20230725,6,롯데,81,39,42,0,0.481,10,3승0무7패,3패,22-0-19,17-0-23
20230725,7,KIA,78,36,41,1,0.468,11,6승0무4패,3패,17-1-20,19-0-21
20230725,8,키움,90,40,48,2,0.455,12.5,2승0무8패,1패,21-1-23,19-1-25
20230725,8,한화,81,35,42,4,0.455,12,5승0무5패,1승,19-1-25,16-3-17
20230725,10,삼성,84,33,51,0,0.393,17.5,5승0무5패,1승,16-0-26,17-0-25
20230726,1,LG,84,49,33,2,0.598,0,3승0무7패,5패,27-1-18,22-1-15
20230726,2,SSG,82,48,33,1,0.593,0.5,4승0무6패,1승,21-1-19,27-0-14
20230726,3,두산,82,44,37,1,0.543,4.5,9승0무1패,1패,21-1-15,23-0-22
20230726,4,NC,82,42,39,1,0.519,6.5,6승0무4패,1패,18-0-19,24-1-20
20230726,5,KT,85,41,42,2,0.494,8.5,7승0무3패,3승,22-1-20,19-1-22
20230726,6,롯데,82,40,42,0,0.488,9,4승0무6패,1승,22-0-19,18-0-23
20230726,7,KIA,79,37,41,1,0.474,10,7승0무3패,1승,17-1-20,20-0-21
20230726,8,한화,82,36,42,4,0.462,11,5승0무5패,2승,19-1-25,17-3-17
20230726,9,키움,91,40,49,2,0.449,12.5,2승0무8패,2패,21-1-24,19-1-25
20230726,10,삼성,85,33,52,0,0.388,17.5,5승0무5패,1패,16-0-27,17-0-25
20230727,1,LG,85,50,33,2,0.602,0,4승0무6패,1승,27-1-18,23-1-15
20230727,2,SSG,83,48,34,1,0.585,1.5,4승0무6패,1패,21-1-19,27-0-15
20230727,3,두산,83,44,38,1,0.537,5.5,8승0무2패,2패,21-1-16,23-0-22
20230727,4,NC,83,43,39,1,0.524,6.5,7승0무3패,1승,19-0-19,24-1-20
20230727,5,롯데,83,41,42,0,0.494,9,4승0무6패,2승,22-0-19,19-0-23
20230727,6,KT,86,41,43,2,0.488,9.5,7승0무3패,1패,22-1-21,19-1-22
20230727,7,KIA,80,37,42,1,0.468,11,6승0무4패,1패,17-1-20,20-0-22
20230727,8,한화,83,36,43,4,0.456,12,5승0무5패,1패,19-1-25,17-3-18
20230727,9,키움,92,41,49,2,0.456,12.5,3승0무7패,1승,22-1-24,19-1-25
20230727,10,삼성,86,34,52,0,0.395,17.5,6승0무4패,1승,17-0-27,17-0-25
20230728,1,LG,86,51,33,2,0.607,0,4승0무6패,2승,27-1-18,24-1-15
20230728,2,SSG,84,48,35,1,0.578,2.5,3승0무7패,2패,21-1-20,27-0-15
20230728,3,두산,84,44,39,1,0.530,6.5,7승0무3패,3패,21-1-17,23-0-22
20230728,4,NC,84,43,40,1,0.518,7.5,6승0무4패,1패,19-0-20,24-1-20
20230728,5,KT,87,42,43,2,0.494,9.5,8승0무2패,1승,22-1-21,20-1-22
20230728,6,롯데,84,41,43,0,0.488,10,4승0무6패,1패,22-0-19,19-0-24
20230728,7,KIA,81,38,42,1,0.475,11,6승0무4패,1승,18-1-20,20-0-22
20230728,8,한화,84,37,43,4,0.463,12,5승0무5패,1승,19-1-25,18-3-18
20230728,9,키움,93,41,49,3,0.456,13,3승1무6패,1승,22-2-24,19-1-25
20230728,10,삼성,87,34,52,1,0.395,18,5승1무4패,1승,17-0-27,17-1-25
20230729,1,LG,87,52,33,2,0.612,0,5승0무5패,3승,27-1-18,25-1-15
20230729,2,SSG,85,49,35,1,0.583,2.5,4승0무6패,1승,22-1-20,27-0-15
20230729,3,두산,85,44,40,1,0.524,7.5,6승0무4패,4패,21-1-18,23-0-22
20230729,4,NC,85,43,41,1,0.512,8.5,6승0무4패,2패,19-0-21,24-1-20
20230729,5,KT,88,43,43,2,0.500,9.5,8승0무2패,2승,22-1-21,21-1-22
20230729,6,롯데,85,41,44,0,0.482,11,3승0무7패,2패,22-0-19,19-0-25
20230729,7,KIA,82,39,42,1,0.481,11,6승0무4패,2승,19-1-20,20-0-22
20230729,8,한화,85,37,44,4,0.457,13,5승0무5패,1패,19-1-25,18-3-19
20230729,9,키움,94,41,50,3,0.451,14,3승1무6패,1패,22-2-25,19-1-25
20230729,10,삼성,88,35,52,1,0.402,18,5승1무4패,2승,17-0-27,18-1-25
20230730,1,LG,88,53,33,2,0.616,0,5승0무5패,4승,27-1-18,26-1-15
20230730,2,SSG,86,50,35,1,0.588,2.5,5승0무5패,2승,23-1-20,27-0-15
20230730,3,두산,86,44,41,1,0.518,8.5,5승0무5패,5패,21-1-19,23-0-22
20230730,4,NC,86,43,42,1,0.506,9.5,6승0무4패,3패,19-0-22,24-1-20
20230730,5,KT,89,44,43,2,0.506,9.5,8승0무2패,3승,22-1-21,22-1-22
20230730,6,KIA,83,40,42,1,0.488,11,6승0무4패,3승,20-1-20,20-0-22
20230730,7,롯데,86,41,45,0,0.477,12,3승0무7패,3패,22-0-19,19-0-26
20230730,8,한화,86,37,45,4,0.451,14,5승0무5패,2패,19-1-25,18-3-20
20230730,9,키움,95,41,51,3,0.446,15,3승1무6패,2패,22-2-26,19-1-25
20230730,10,삼성,89,36,52,1,0.409,18,6승1무3패,3승,17-0-27,19-1-25
20230801,1,LG,89,54,33,2,0.621,0,5승0무5패,5승,28-1-18,26-1-15
20230801,2,SSG,87,50,36,1,0.581,3.5,4승0무6패,1패,23-1-20,27-0-16
20230801,3,두산,87,45,41,1,0.523,8.5,5승0무5패,1승,21-1-19,24-0-22
20230801,4,NC,87,44,42,1,0.512,9.5,6승0무4패,1승,19-0-22,25-1-20
20230801,5,KT,90,45,43,2,0.511,9.5,8승0무2패,4승,23-1-21,22-1-22
20230801,6,KIA,84,41,42,1,0.494,11,6승0무4패,4승,20-1-20,21-0-22
20230801,7,롯데,87,41,46,0,0.471,13,3승0무7패,4패,22-0-20,19-0-26
20230801,8,한화,87,37,46,4,0.446,15,4승0무6패,3패,19-1-26,18-3-20
20230801,9,키움,96,41,52,3,0.441,16,3승1무6패,3패,22-2-26,19-1-26
20230801,10,삼성,90,36,53,1,0.404,19,5승1무4패,1패,17-0-28,19-1-25
20230802,1,LG,90,55,33,2,0.625,0,6승0무4패,6승,29-1-18,26-1-15
20230802,2,SSG,88,50,37,1,0.575,4.5,4승0무6패,2패,23-1-20,27-0-17
20230802,3,두산,88,46,41,1,0.529,8.5,5승0무5패,2승,21-1-19,25-0-22
20230802,4,KT,91,46,43,2,0.517,9.5,8승0무2패,5승,24-1-21,22-1-22
20230802,5,NC,88,44,43,1,0.506,10.5,5승0무5패,1패,19-0-22,25-1-21
20230802,6,KIA,85,41,43,1,0.488,12,5승0무5패,1패,20-1-20,21-0-23
20230802,7,롯데,88,42,46,0,0.477,13,3승0무7패,1승,23-0-20,19-0-26
20230802,8,한화,88,37,47,4,0.440,16,3승0무7패,4패,19-1-27,18-3-20
20230802,9,키움,97,41,53,3,0.436,17,3승1무6패,4패,22-2-26,19-1-27
20230802,10,삼성,91,37,53,1,0.411,19,6승1무3패,1승,18-0-28,19-1-25
20230803,1,LG,91,56,33,2,0.629,0,7승0무3패,7승,30-1-18,26-1-15
20230803,2,SSG,89,50,38,1,0.568,5.5,4승0무6패,3패,23-1-20,27-0-18
20230803,3,두산,89,46,42,1,0.523,9.5,4승0무6패,1패,21-1-19,25-0-23
20230803,4,KT,92,47,43,2,0.522,9.5,9승0무1패,6승,25-1-21,22-1-22
20230803,5,NC,89,45,43,1,0.511,10.5,5승0무5패,1승,19-0-22,26-1-21
20230803,6,KIA,86,42,43,1,0.494,12,6승0무4패,1승,20-1-20,22-0-23
20230803,7,롯데,89,42,47,0,0.472,14,3승0무7패,1패,23-0-21,19-0-26
20230803,8,한화,89,38,47,4,0.447,16,4승0무6패,1승,20-1-27,18-3-20
20230803,9,키움,98,41,54,3,0.432,18,2승1무7패,5패,22-2-26,19-1-28
20230803,10,삼성,92,37,54,1,0.407,20,5승1무4패,1패,18-0-29,19-1-25
20230804,1,LG,92,56,34,2,0.622,0,7승0무3패,1패,30-1-18,26-1-16
20230804,2,SSG,90,51,38,1,0.573,4.5,4승0무6패,1승,23-1-20,28-0-18
20230804,3,KT,93,48,43,2,0.527,8.5,9승0무1패,7승,25-1-21,23-1-22
20230804,4,NC,90,46,43,1,0.517,9.5,5승0무5패,2승,20-0-22,26-1-21
20230804,4,두산,90,46,43,1,0.517,9.5,3승0무7패,2패,21-1-20,25-0-23
20230804,6,KIA,87,43,43,1,0.500,11,7승0무3패,2승,21-1-20,22-0-23
20230804,7,롯데,90,42,48,0,0.467,14,3승0무7패,2패,23-0-22,19-0-26
20230804,8,한화,90,38,48,4,0.442,16,4승0무6패,1패,20-1-27,18-3-21
20230804,9,키움,99,41,55,3,0.427,18,1승1무8패,6패,22-2-26,19-1-29
20230804,10,삼성,93,38,54,1,0.413,19,6승1무3패,1승,19-0-29,19-1-25
20230805,1,LG,93,56,35,2,0.615,0,7승0무3패,2패,30-1-18,26-1-17
20230805,2,SSG,91,52,38,1,0.578,3.5,5승0무5패,2승,23-1-20,29-0-18
20230805,3,NC,91,47,43,1,0.522,8.5,5승0무5패,3승,21-0-22,26-1-21
20230805,3,두산,91,47,43,1,0.522,8.5,3승0무7패,1승,22-1-20,25-0-23
20230805,5,KT,94,48,44,2,0.522,8.5,8승0무2패,1패,25-1-21,23-1-23
20230805,6,KIA,88,44,43,1,0.506,10,8승0무2패,3승,22-1-20,22-0-23
20230805,7,롯데,91,42,49,0,0.462,14,3승0무7패,3패,23-0-23,19-0-26
20230805,8,한화,91,38,49,4,0.437,16,3승0무7패,2패,20-1-27,18-3-22
20230805,9,키움,100,41,56,3,0.423,18,1승1무8패,7패,22-2-26,19-1-30
20230805,10,삼성,94,39,54,1,0.419,18,6승1무3패,2승,20-0-29,19-1-25
20230806,1,LG,94,57,35,2,0.620,0,8승0무2패,1승,30-1-18,27-1-17
20230806,2,SSG,92,52,39,1,0.571,4.5,4승0무6패,1패,23-1-20,29-0-19
20230806,3,NC,92,48,43,1,0.527,8.5,6승0무4패,4승,22-0-22,26-1-21
20230806,4,KT,95,49,44,2,0.527,8.5,8승0무2패,1승,25-1-21,24-1-23
20230806,5,두산,92,47,44,1,0.516,9.5,3승0무7패,1패,22-1-21,25-0-23
20230806,6,KIA,89,44,43,2,0.506,10.5,7승1무2패,3승,22-2-20,22-0-23
20230806,7,롯데,92,43,49,0,0.467,14,3승0무7패,1승,24-0-23,19-0-26
20230806,8,한화,92,38,49,5,0.437,16.5,2승1무7패,2패,20-1-27,18-4-22
20230806,9,키움,101,41,57,3,0.418,19,1승1무8패,8패,22-2-26,19-1-31
20230806,10,삼성,95,39,55,1,0.415,19,6승1무3패,1패,20-0-30,19-1-25
20230808,1,LG,94,57,35,2,0.620,0,8승0무2패,1승,30-1-18,27-1-17
20230808,2,SSG,93,52,40,1,0.565,5,4승0무6패,2패,23-1-21,29-0-19
20230808,3,NC,93,49,43,1,0.533,8,6승0무4패,5승,22-0-22,27-1-21
20230808,4,KT,96,50,44,2,0.532,8,9승0무1패,2승,26-1-21,24-1-23
20230808,5,두산,93,48,44,1,0.522,9,4승0무6패,1승,23-1-21,25-0-23
20230808,6,KIA,89,44,43,2,0.506,10.5,7승1무2패,3승,22-2-20,22-0-23
20230808,7,롯데,93,44,49,0,0.473,13.5,3승0무7패,2승,24-0-23,20-0-26
20230808,8,한화,93,38,50,5,0.432,17,2승1무7패,3패,20-1-27,18-4-23
20230808,9,키움,102,41,58,3,0.414,19.5,0승1무9패,9패,22-2-27,19-1-31
20230808,10,삼성,96,39,56,1,0.411,19.5,5승1무4패,2패,20-0-30,19-1-26
20230809,1,LG,95,58,35,2,0.624,0,8승0무2패,2승,30-1-18,28-1-17
20230809,2,SSG,94,53,40,1,0.570,5,5승0무5패,1승,24-1-21,29-0-19
20230809,3,KT,97,51,44,2,0.537,8,9승0무1패,3승,27-1-21,24-1-23
20230809,4,NC,94,49,44,1,0.527,9,6승0무4패,1패,22-0-22,27-1-22
20230809,5,두산,94,48,45,1,0.516,10,4승0무6패,1패,23-1-22,25-0-23
20230809,6,KIA,90,44,44,2,0.500,11.5,7승1무2패,1패,22-2-21,22-0-23
20230809,7,롯데,94,44,50,0,0.468,14.5,3승0무7패,1패,24-0-23,20-0-27
20230809,8,한화,94,38,51,5,0.427,18,1승1무8패,4패,20-1-27,18-4-24
20230809,9,키움,103,42,58,3,0.420,19.5,1승0무9패,1승,23-2-27,19-1-31
20230809,10,삼성,97,40,56,1,0.417,19.5,6승0무4패,1승,20-0-30,20-1-26
20230810,1,LG,95,58,35,2,0.624,0,8승0무2패,2승,30-1-18,28-1-17
20230810,2,SSG,94,53,40,1,0.570,5,5승0무5패,1승,24-1-21,29-0-19
20230810,3,KT,97,51,44,2,0.537,8,9승0무1패,3승,27-1-21,24-1-23
20230810,4,NC,94,49,44,1,0.527,9,6승0무4패,1패,22-0-22,27-1-22
20230810,5,두산,94,48,45,1,0.516,10,4승0무6패,1패,23-1-22,25-0-23
20230810,6,KIA,90,44,44,2,0.500,11.5,7승1무2패,1패,22-2-21,22-0-23
20230810,7,롯데,95,45,50,0,0.474,14,4승0무6패,1승,24-0-23,21-0-27
20230810,8,한화,94,38,51,5,0.427,18,1승1무8패,4패,20-1-27,18-4-24
20230810,9,삼성,97,40,56,1,0.417,19.5,6승0무4패,1승,20-0-30,20-1-26
20230810,10,키움,104,42,59,3,0.416,20,1승0무9패,1패,23-2-28,19-1-31
20230811,1,LG,96,59,35,2,0.628,0,8승0무2패,3승,31-1-18,28-1-17
20230811,2,SSG,95,53,41,1,0.564,6,4승0무6패,1패,24-1-22,29-0-19
20230811,3,NC,95,50,44,1,0.532,9,7승0무3패,1승,22-0-22,28-1-22
20230811,4,KT,98,51,45,2,0.531,9,8승0무2패,1패,27-1-22,24-1-23
20230811,5,두산,95,49,45,1,0.521,10,5승0무5패,1승,23-1-22,26-0-23
20230811,6,KIA,91,44,45,2,0.494,12.5,6승1무3패,2패,22-2-21,22-0-24
20230811,7,롯데,96,46,50,0,0.479,14,5승0무5패,2승,25-0-23,21-0-27
20230811,8,삼성,98,41,56,1,0.423,19.5,6승0무4패,2승,20-0-30,21-1-26
20230811,9,한화,95,38,52,5,0.422,19,1승1무8패,5패,20-1-28,18-4-24
20230811,10,키움,105,42,60,3,0.412,21,1승0무9패,2패,23-2-28,19-1-32
20230812,1,LG,97,60,35,2,0.632,0,8승0무2패,4승,32-1-18,28-1-17
20230812,2,SSG,96,54,41,1,0.568,6,4승0무6패,1승,25-1-22,29-0-19
20230812,3,KT,99,52,45,2,0.536,9,8승0무2패,1승,28-1-22,24-1-23
20230812,4,NC,96,50,45,1,0.526,10,7승0무3패,1패,22-0-22,28-1-23
20230812,5,두산,96,49,46,1,0.516,11,5승0무5패,1패,23-1-22,26-0-24
20230812,6,KIA,92,45,45,2,0.500,12.5,6승1무3패,1승,22-2-21,23-0-24
20230812,7,롯데,97,46,51,0,0.474,15,5승0무5패,1패,25-0-24,21-0-27
20230812,8,한화,96,39,52,5,0.429,19,2승1무7패,1승,21-1-28,18-4-24
20230812,9,삼성,99,41,57,1,0.418,20.5,5승0무5패,1패,20-0-30,21-1-27
20230812,10,키움,106,42,61,3,0.408,22,1승0무9패,3패,23-2-28,19-1-33
20230813,1,LG,98,61,35,2,0.635,0,8승0무2패,5승,33-1-18,28-1-17
20230813,2,SSG,97,55,41,1,0.573,6,5승0무5패,2승,26-1-22,29-0-19
20230813,3,KT,100,53,45,2,0.541,9,8승0무2패,2승,29-1-22,24-1-23
20230813,4,NC,97,50,46,1,0.521,11,6승0무4패,2패,22-0-22,28-1-24
20230813,5,두산,97,49,47,1,0.510,12,4승0무6패,2패,23-1-22,26-0-25
20230813,6,KIA,93,45,46,2,0.495,13.5,5승1무4패,1패,22-2-21,23-0-25
20230813,7,롯데,98,47,51,0,0.480,15,5승0무5패,1승,26-0-24,21-0-27
20230813,8,한화,97,40,52,5,0.435,19,3승1무6패,2승,22-1-28,18-4-24
20230813,9,삼성,100,41,58,1,0.414,21.5,5승0무5패,2패,20-0-30,21-1-28
20230813,10,키움,107,42,62,3,0.404,23,1승0무9패,4패,23-2-28,19-1-34
20230815,1,LG,99,61,36,2,0.629,0,7승0무3패,1패,33-1-18,28-1-18
20230815,2,SSG,98,55,42,1,0.567,6,5승0무5패,1패,26-1-22,29-0-20
20230815,3,KT,101,54,45,2,0.545,8,8승0무2패,3승,29-1-22,25-1-23
20230815,4,NC,98,50,46,2,0.521,10.5,6승1무3패,2패,22-1-22,28-1-24
20230815,5,두산,98,49,48,1,0.505,12,3승0무7패,3패,23-1-23,26-0-25
20230815,6,KIA,94,45,47,2,0.489,13.5,4승1무5패,2패,22-2-22,23-0-25
20230815,7,롯데,99,48,51,0,0.485,14,6승0무4패,2승,27-0-24,21-0-27
20230815,8,한화,98,40,52,6,0.435,18.5,3승2무5패,2승,22-1-28,18-5-24
20230815,9,삼성,101,42,58,1,0.420,20.5,5승0무5패,1승,21-0-30,21-1-28
20230815,10,키움,108,43,62,3,0.410,22,2승0무8패,1승,23-2-28,20-1-34
20230816,1,LG,100,62,36,2,0.633,0,7승0무3패,1승,33-1-18,29-1-18
20230816,2,SSG,99,55,43,1,0.561,7,5승0무5패,2패,26-1-22,29-0-21
20230816,3,KT,102,55,45,2,0.550,8,8승0무2패,4승,29-1-22,26-1-23
20230816,4,NC,99,50,47,2,0.515,11.5,5승1무4패,3패,22-1-23,28-1-24
20230816,5,두산,99,49,49,1,0.500,13,3승0무7패,4패,23-1-24,26-0-25
20230816,6,KIA,95,46,47,2,0.495,13.5,5승1무4패,1승,23-2-22,23-0-25
20230816,7,롯데,100,49,51,0,0.490,14,7승0무3패,3승,28-0-24,21-0-27
20230816,8,한화,99,41,52,6,0.441,18.5,3승2무5패,3승,22-1-28,19-5-24
20230816,9,삼성,102,42,59,1,0.416,21.5,5승0무5패,1패,21-0-31,21-1-28
20230816,10,키움,109,43,63,3,0.406,23,2승0무8패,1패,23-2-28,20-1-35
20230817,1,LG,101,62,37,2,0.626,0,6승0무4패,1패,33-1-18,29-1-19
20230817,2,SSG,100,55,44,1,0.556,7,4승0무6패,3패,26-1-22,29-0-22
20230817,3,KT,103,56,45,2,0.554,7,8승0무2패,5승,29-1-22,27-1-23
20230817,4,NC,100,51,47,2,0.520,10.5,5승1무4패,1승,23-1-23,28-1-24
20230817,5,KIA,96,47,47,2,0.500,12.5,5승1무4패,2승,24-2-22,23-0-25
20230817,6,롯데,101,50,51,0,0.495,13,8승0무2패,4승,29-0-24,21-0-27
20230817,7,두산,100,49,50,1,0.495,13,3승0무7패,5패,23-1-25,26-0-25
20230817,8,한화,100,41,53,6,0.436,18.5,3승2무5패,1패,22-1-28,19-5-25
20230817,9,삼성,103,43,59,1,0.422,20.5,5승0무5패,1승,22-0-31,21-1-28
20230817,10,키움,110,43,64,3,0.402,23,2승0무8패,2패,23-2-28,20-1-36
20230818,1,LG,102,63,37,2,0.630,0,7승0무3패,1승,33-1-18,30-1-19
20230818,2,SSG,101,55,45,1,0.550,8,3승0무7패,4패,26-1-23,29-0-22
20230818,3,KT,104,56,46,2,0.549,8,8승0무2패,1패,29-1-22,27-1-24
20230818,4,NC,100,51,47,2,0.520,11,5승1무4패,1승,23-1-23,28-1-24
20230818,5,두산,100,49,50,1,0.495,13.5,3승0무7패,5패,23-1-25,26-0-25
20230818,6,KIA,97,47,48,2,0.495,13.5,4승1무5패,1패,24-2-22,23-0-26
20230818,7,롯데,102,50,52,0,0.490,14,7승0무3패,1패,29-0-24,21-0-28
20230818,8,한화,101,42,53,6,0.442,18.5,4승2무4패,1승,23-1-28,19-5-25
20230818,9,삼성,104,44,59,1,0.427,20.5,5승0무5패,2승,23-0-31,21-1-28
20230818,10,키움,111,44,64,3,0.407,23,3승0무7패,1승,24-2-28,20-1-36
20230819,1,LG,103,64,37,2,0.634,0,8승0무2패,2승,33-1-18,31-1-19
20230819,2,KT,105,57,46,2,0.553,8,8승0무2패,1승,29-1-22,28-1-24
20230819,3,SSG,102,55,46,1,0.545,9,3승0무7패,5패,26-1-24,29-0-22
20230819,4,NC,101,51,48,2,0.515,12,4승1무5패,1패,23-1-23,28-1-25
20230819,5,KIA,98,48,48,2,0.500,13.5,4승1무5패,1승,24-2-22,24-0-26
20230819,5,두산,101,50,50,1,0.500,13.5,3승0무7패,1승,24-1-25,26-0-25
20230819,7,롯데,103,50,53,0,0.485,15,6승0무4패,2패,29-0-24,21-0-29
20230819,8,한화,102,42,54,6,0.438,19.5,4승1무5패,1패,23-1-29,19-5-25
20230819,9,삼성,105,44,60,1,0.423,21.5,5승0무5패,1패,23-0-32,21-1-28
20230819,10,키움,112,45,64,3,0.413,23,4승0무6패,2승,25-2-28,20-1-36
20230820,1,LG,104,64,38,2,0.627,0,7승0무3패,1패,33-1-18,31-1-20
20230820,2,KT,106,58,46,2,0.558,7,8승0무2패,2승,29-1-22,29-1-24
20230820,3,SSG,103,56,46,1,0.549,8,4승0무6패,1승,27-1-24,29-0-22
20230820,4,NC,102,52,48,2,0.520,11,4승1무5패,1승,23-1-23,29-1-25
20230820,5,두산,102,50,51,1,0.495,13.5,3승0무7패,1패,24-1-26,26-0-25
20230820,6,KIA,99,48,49,2,0.495,13.5,4승0무6패,1패,24-2-22,24-0-27
20230820,7,롯데,104,50,54,0,0.481,15,6승0무4패,3패,29-0-24,21-0-30
20230820,8,한화,103,42,55,6,0.433,19.5,4승1무5패,2패,23-1-30,19-5-25
20230820,9,삼성,106,45,60,1,0.429,20.5,6승0무4패,1승,24-0-32,21-1-28
20230820,10,키움,113,46,64,3,0.418,22,4승0무6패,3승,26-2-28,20-1-36
20230822,1,LG,104,64,38,2,0.627,0,7승0무3패,1패,33-1-18,31-1-20
20230822,2,KT,107,59,46,2,0.562,6.5,8승0무2패,3승,30-1-22,29-1-24
20230822,3,SSG,103,56,46,1,0.549,8,4승0무6패,1승,27-1-24,29-0-22
20230822,4,NC,102,52,48,2,0.520,11,4승1무5패,1승,23-1-23,29-1-25
20230822,5,두산,103,51,51,1,0.500,13,3승0무7패,1승,24-1-26,27-0-25
20230822,6,KIA,100,48,50,2,0.490,14,4승0무6패,2패,24-2-22,24-0-28
20230822,7,롯데,104,50,54,0,0.481,15,6승0무4패,3패,29-0-24,21-0-30
20230822,8,삼성,107,46,60,1,0.434,20,6승0무4패,2승,24-0-32,22-1-28
20230822,9,한화,104,42,56,6,0.429,20,4승1무5패,3패,23-1-31,19-5-25
20230822,10,키움,114,46,65,3,0.414,22.5,4승0무6패,1패,26-2-29,20-1-36
20230823,1,LG,104,64,38,2,0.627,0,7승0무3패,1패,33-1-18,31-1-20
20230823,2,KT,107,59,46,2,0.562,6.5,8승0무2패,3승,30-1-22,29-1-24
20230823,3,SSG,103,56,46,1,0.549,8,4승0무6패,1승,27-1-24,29-0-22
20230823,4,NC,102,52,48,2,0.520,11,4승1무5패,1승,23-1-23,29-1-25
20230823,5,두산,104,52,51,1,0.505,12.5,4승0무6패,2승,24-1-26,28-0-25
20230823,6,KIA,100,48,50,2,0.490,14,4승0무6패,2패,24-2-22,24-0-28
20230823,7,롯데,104,50,54,0,0.481,15,6승0무4패,3패,29-0-24,21-0-30
20230823,8,삼성,107,46,60,1,0.434,20,6승0무4패,2승,24-0-32,22-1-28
20230823,9,한화,104,42,56,6,0.429,20,4승1무5패,3패,23-1-31,19-5-25
20230823,10,키움,115,46,66,3,0.411,23,4승0무6패,2패,26-2-30,20-1-36
20230824,1,LG,105,65,38,2,0.631,0,7승0무3패,1승,34-1-18,31-1-20
20230824,2,KT,108,59,47,2,0.557,7.5,8승0무2패,1패,30-1-23,29-1-24
20230824,3,SSG,104,57,46,1,0.553,8,4승0무6패,2승,28-1-24,29-0-22
20230824,4,NC,103,52,49,2,0.515,12,3승1무6패,1패,23-1-23,29-1-26
20230824,5,두산,105,53,51,1,0.510,12.5,4승0무6패,3승,24-1-26,29-0-25
20230824,6,KIA,101,49,50,2,0.495,14,5승0무5패,1승,24-2-22,25-0-28
20230824,7,롯데,105,50,55,0,0.476,16,5승0무5패,4패,29-0-24,21-0-31
20230824,8,삼성,107,46,60,1,0.434,20.5,6승0무4패,2승,24-0-32,22-1-28
20230824,9,한화,104,42,56,6,0.429,20.5,4승1무5패,3패,23-1-31,19-5-25
20230824,10,키움,116,46,67,3,0.407,24,4승0무6패,3패,26-2-31,20-1-36
20230825,1,LG,106,65,39,2,0.625,0,6승0무4패,1패,34-1-18,31-1-21
20230825,2,KT,109,60,47,2,0.561,6.5,8승0무2패,1승,30-1-23,30-1-24
20230825,3,SSG,105,57,47,1,0.548,8,4승0무6패,1패,28-1-24,29-0-23
20230825,4,NC,104,53,49,2,0.520,11,4승1무5패,1승,24-1-23,29-1-26
20230825,5,두산,106,54,51,1,0.514,11.5,5승0무5패,4승,25-1-26,29-0-25
20230825,6,KIA,102,50,50,2,0.500,13,5승0무5패,2승,25-2-22,25-0-28
20230825,7,롯데,106,50,56,0,0.472,16,4승0무6패,5패,29-0-25,21-0-31
20230825,8,삼성,108,46,61,1,0.430,20.5,5승0무5패,1패,24-0-33,22-1-28
20230825,9,한화,105,42,57,6,0.424,20.5,4승1무5패,4패,23-1-31,19-5-26
20230825,10,키움,117,47,67,3,0.412,23,5승0무5패,1승,26-2-31,21-1-36
20230826,1,LG,107,65,40,2,0.619,0,5승0무5패,2패,34-1-18,31-1-22
20230826,2,KT,110,61,47,2,0.565,5.5,8승0무2패,2승,30-1-23,31-1-24
20230826,3,SSG,106,58,47,1,0.552,7,4승0무6패,1승,28-1-24,30-0-23
20230826,4,NC,105,54,49,2,0.524,10,4승1무5패,2승,25-1-23,29-1-26
20230826,5,두산,107,54,52,1,0.509,11.5,5승0무5패,1패,25-1-27,29-0-25
20230826,6,KIA,103,51,50,2,0.505,12,6승0무4패,3승,26-2-22,25-0-28
20230826,7,롯데,107,50,57,0,0.467,16,4승0무6패,6패,29-0-26,21-0-31
20230826,8,삼성,109,47,61,1,0.435,19.5,6승0무4패,1승,25-0-33,22-1-28
20230826,9,한화,106,42,58,6,0.420,20.5,3승1무6패,5패,23-1-31,19-5-27
20230826,10,키움,118,47,68,3,0.409,23,4승0무6패,1패,26-2-31,21-1-37
20230827,1,LG,108,65,41,2,0.613,0,4승0무6패,3패,34-1-18,31-1-23
20230827,2,KT,111,62,47,2,0.569,4.5,8승0무2패,3승,30-1-23,32-1-24
20230827,3,SSG,107,59,47,1,0.557,6,4승0무6패,2승,28-1-24,31-0-23
20230827,4,NC,106,55,49,2,0.529,9,5승1무4패,3승,26-1-23,29-1-26
20230827,5,KIA,104,52,50,2,0.510,11,7승0무3패,4승,27-2-22,25-0-28
